record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R02595,BLD-A,综合教学楼A,teaching,2026-03-23 06:00:00,278.17,9.84,92.75,275.29,6.9,12.1,10.5,54.4,43.8,AHU-A-01,normal
R02596,BLD-A,综合教学楼A,teaching,2026-03-23 09:00:00,305.98,9.97,101.32,323.9,6.2,11.1,13.0,51.5,56.7,AHU-A-01,normal
R02597,BLD-A,综合教学楼A,teaching,2026-03-23 12:00:00,315.45,10.33,105.34,308.12,6.8,11.2,15.8,58.3,67.5,AHU-A-01,normal
R02598,BLD-A,综合教学楼A,teaching,2026-03-23 15:00:00,310.13,10.29,103.5,299.51,7.0,12.2,16.4,47.6,66.5,AHU-A-01,normal
R02599,BLD-A,综合教学楼A,teaching,2026-03-23 18:00:00,265.67,9.89,88.69,283.95,7.1,10.9,14.0,49.2,92.2,AHU-A-01,normal
R02600,BLD-A,综合教学楼A,teaching,2026-03-23 21:00:00,299.85,9.33,90.51,223.23,7.4,10.9,10.6,55.1,4.5,AHU-A-01,abnormal
R02601,BLD-B,行政办公楼B,office,2026-03-23 00:00:00,222.88,7.66,73.19,216.56,6.4,10.9,9.6,47.8,7.9,CH-B-02,normal
R02602,BLD-B,行政办公楼B,office,2026-03-23 03:00:00,308.17,7.83,92.98,231.4,6.5,12.1,7.7,48.0,6.9,CH-B-02,abnormal
R02603,BLD-B,行政办公楼B,office,2026-03-23 06:00:00,226.12,7.62,73.84,227.59,7.4,11.7,10.9,51.2,48.9,CH-B-02,normal
R02604,BLD-B,行政办公楼B,office,2026-03-23 09:00:00,263.44,7.94,86.06,254.14,6.3,11.3,13.9,57.0,61.3,CH-B-02,normal
R02605,BLD-B,行政办公楼B,office,2026-03-23 12:00:00,256.94,8.08,84.31,250.47,6.2,11.7,17.6,57.4,63.9,CH-B-02,normal
R02606,BLD-B,行政办公楼B,office,2026-03-23 15:00:00,250.5,8.02,82.03,235.94,7.0,12.0,18.5,48.1,86.1,CH-B-02,normal
R02607,BLD-B,行政办公楼B,office,2026-03-23 18:00:00,207.94,7.6,67.86,217.71,7.4,12.4,15.6,48.9,83.3,CH-B-02,normal
R02608,BLD-B,行政办公楼B,office,2026-03-23 21:00:00,210.14,7.48,68.58,213.6,6.6,11.7,9.9,45.4,8.8,CH-B-02,normal
R02609,BLD-C,图书信息楼C,library,2026-03-23 00:00:00,313.79,8.91,100.85,319.42,7.1,12.2,9.5,42.8,9.0,CT-C-03,normal
R02610,BLD-C,图书信息楼C,library,2026-03-23 03:00:00,283.67,8.53,90.15,264.04,6.8,12.1,9.6,46.0,8.7,CT-C-03,normal
R02611,BLD-C,图书信息楼C,library,2026-03-23 06:00:00,308.0,8.69,97.98,303.25,7.1,11.0,10.2,44.0,48.9,CT-C-03,normal
R02612,BLD-C,图书信息楼C,library,2026-03-23 09:00:00,383.17,9.32,122.8,354.4,7.2,11.1,13.0,55.0,70.2,CT-C-03,normal
R02613,BLD-C,图书信息楼C,library,2026-03-23 12:00:00,332.92,9.06,105.9,315.2,6.4,12.2,17.4,57.8,82.1,CT-C-03,normal
R02614,BLD-C,图书信息楼C,library,2026-03-23 15:00:00,360.44,9.42,115.83,353.08,6.8,12.8,18.5,54.5,94.2,CT-C-03,normal
R02615,BLD-C,图书信息楼C,library,2026-03-23 18:00:00,285.13,8.64,90.56,267.8,6.8,11.0,14.1,54.6,91.0,CT-C-03,normal
R02616,BLD-C,图书信息楼C,library,2026-03-23 21:00:00,292.86,8.68,93.51,263.72,7.2,11.2,10.1,42.9,11.2,CT-C-03,normal
R02617,BLD-D,科研实验楼D,lab,2026-03-23 00:00:00,372.89,11.46,124.64,376.63,7.2,11.9,10.6,48.4,12.2,FCU-D-04,normal
R02618,BLD-D,科研实验楼D,lab,2026-03-23 03:00:00,383.47,11.5,128.26,408.56,7.1,12.4,9.2,49.4,10.4,FCU-D-04,normal
R02619,BLD-D,科研实验楼D,lab,2026-03-23 06:00:00,387.9,11.29,128.71,372.72,6.9,12.3,9.1,42.2,59.3,FCU-D-04,normal
R02620,BLD-D,科研实验楼D,lab,2026-03-23 09:00:00,423.02,11.55,139.67,411.8,6.1,11.4,13.4,44.4,67.8,FCU-D-04,normal
R02621,BLD-D,科研实验楼D,lab,2026-03-23 12:00:00,422.55,11.84,140.43,439.23,7.4,12.6,16.8,56.9,77.0,FCU-D-04,normal
R02622,BLD-D,科研实验楼D,lab,2026-03-23 15:00:00,557.47,12.09,170.19,444.39,6.7,12.5,17.7,58.5,87.1,FCU-D-04,abnormal
R02623,BLD-D,科研实验楼D,lab,2026-03-23 18:00:00,468.0,11.42,142.34,363.23,6.1,11.2,14.3,57.7,95,FCU-D-04,abnormal
R02624,BLD-D,科研实验楼D,lab,2026-03-23 21:00:00,330.01,10.89,108.9,347.12,6.6,10.9,11.0,49.4,9.3,FCU-D-04,normal
R02625,BLD-A,综合教学楼A,teaching,2026-03-24 00:00:00,234.77,9.31,77.49,248.99,7.1,11.9,10.2,41.2,3.0,AHU-A-01,normal
R02626,BLD-A,综合教学楼A,teaching,2026-03-24 03:00:00,321.66,9.45,97.42,246.64,6.5,11.2,8.0,51.8,3.0,AHU-A-01,abnormal
R02627,BLD-A,综合教学楼A,teaching,2026-03-24 06:00:00,271.68,9.68,90.22,289.85,6.8,11.2,9.6,44.0,45.8,AHU-A-01,normal
R02628,BLD-A,综合教学楼A,teaching,2026-03-24 09:00:00,323.77,10.26,107.98,339.29,6.1,11.8,13.5,45.8,57.5,AHU-A-01,normal
R02629,BLD-A,综合教学楼A,teaching,2026-03-24 12:00:00,290.03,10.02,96.16,308.88,7.3,11.2,16.8,57.3,67.6,AHU-A-01,normal
R02630,BLD-A,综合教学楼A,teaching,2026-03-24 15:00:00,303.33,10.32,101.27,323.57,7.0,12.6,17.9,58.9,73.5,AHU-A-01,normal
R02631,BLD-A,综合教学楼A,teaching,2026-03-24 18:00:00,263.33,9.85,87.82,266.32,7.0,12.6,14.0,49.5,88.4,AHU-A-01,normal
R02632,BLD-A,综合教学楼A,teaching,2026-03-24 21:00:00,254.21,9.76,84.9,245.74,6.7,11.4,11.9,52.8,6.8,AHU-A-01,normal
R02633,BLD-B,行政办公楼B,office,2026-03-24 00:00:00,236.06,7.88,78.04,226.28,7.0,12.4,9.9,42.5,9.9,CH-B-02,normal
R02634,BLD-B,行政办公楼B,office,2026-03-24 03:00:00,218.84,7.52,71.51,217.91,6.8,12.7,8.0,48.1,5.5,CH-B-02,normal
R02635,BLD-B,行政办公楼B,office,2026-03-24 06:00:00,229.64,7.61,74.99,213.47,6.7,12.2,9.9,51.3,53.1,CH-B-02,normal
R02636,BLD-B,行政办公楼B,office,2026-03-24 09:00:00,289.96,8.32,95.82,289.62,6.6,12.1,14.4,44.4,67.6,CH-B-02,normal
R02637,BLD-B,行政办公楼B,office,2026-03-24 12:00:00,267.39,8.16,87.96,248.27,7.3,11.9,16.6,50.8,71.5,CH-B-02,normal
R02638,BLD-B,行政办公楼B,office,2026-03-24 15:00:00,267.39,8.18,87.99,271.09,6.7,11.7,16.8,49.5,85.4,CH-B-02,normal
R02639,BLD-B,行政办公楼B,office,2026-03-24 18:00:00,221.84,7.75,72.78,234.89,6.6,12.5,14.5,51.2,84.0,CH-B-02,normal
R02640,BLD-B,行政办公楼B,office,2026-03-24 21:00:00,218.35,7.67,71.73,207.64,7.0,12.8,11.1,46.0,8.3,CH-B-02,normal
R02641,BLD-C,图书信息楼C,library,2026-03-24 00:00:00,284.33,8.59,90.54,291.57,6.6,11.6,10.5,46.8,8.8,CT-C-03,normal
R02642,BLD-C,图书信息楼C,library,2026-03-24 03:00:00,327.84,9.0,105.6,312.15,6.3,12.1,8.0,47.6,7.5,CT-C-03,normal
R02643,BLD-C,图书信息楼C,library,2026-03-24 06:00:00,343.76,9.15,110.76,340.37,7.0,12.1,10.5,43.6,52.9,CT-C-03,normal
R02644,BLD-C,图书信息楼C,library,2026-03-24 09:00:00,380.72,9.27,121.84,387.68,6.0,11.4,12.6,47.0,60.0,CT-C-03,normal
R02645,BLD-C,图书信息楼C,library,2026-03-24 12:00:00,371.64,9.46,119.53,387.11,6.1,11.7,16.7,51.5,78.6,CT-C-03,normal
R02646,BLD-C,图书信息楼C,library,2026-03-24 15:00:00,349.01,9.29,111.77,343.12,6.5,12.2,18.0,54.5,88.5,CT-C-03,normal
R02647,BLD-C,图书信息楼C,library,2026-03-24 18:00:00,383.74,8.84,112.08,275.01,6.1,11.9,14.2,52.6,95,CT-C-03,abnormal
R02648,BLD-C,图书信息楼C,library,2026-03-24 21:00:00,307.46,8.96,98.94,298.21,6.4,11.8,11.5,53.9,7.6,CT-C-03,normal
R02649,BLD-D,科研实验楼D,lab,2026-03-24 00:00:00,438.8,11.06,132.89,344.5,6.2,11.6,10.8,47.1,11.9,FCU-D-04,abnormal
R02650,BLD-D,科研实验楼D,lab,2026-03-24 03:00:00,360.28,11.19,119.74,377.51,6.2,12.1,9.4,44.3,10.6,FCU-D-04,normal
R02651,BLD-D,科研实验楼D,lab,2026-03-24 06:00:00,400.57,11.61,133.82,424.33,7.5,11.2,11.0,46.3,57.1,FCU-D-04,normal
R02652,BLD-D,科研实验楼D,lab,2026-03-24 09:00:00,446.85,11.78,148.33,455.78,6.1,12.5,12.9,48.6,69.7,FCU-D-04,normal
R02653,BLD-D,科研实验楼D,lab,2026-03-24 12:00:00,428.68,11.84,142.47,447.85,6.0,12.6,16.0,48.7,84.4,FCU-D-04,normal
R02654,BLD-D,科研实验楼D,lab,2026-03-24 15:00:00,394.05,11.58,130.21,393.58,7.0,11.9,17.9,55.9,86.2,FCU-D-04,normal
R02655,BLD-D,科研实验楼D,lab,2026-03-24 18:00:00,366.11,11.41,121.79,381.49,6.2,11.6,14.1,50.5,95,FCU-D-04,normal
R02656,BLD-D,科研实验楼D,lab,2026-03-24 21:00:00,331.5,10.98,109.63,345.46,7.4,11.0,11.9,44.4,13.8,FCU-D-04,normal
R02657,BLD-A,综合教学楼A,teaching,2026-03-25 00:00:00,256.93,9.62,85.52,255.64,6.9,12.6,9.2,50.5,6.8,AHU-A-01,normal
R02658,BLD-A,综合教学楼A,teaching,2026-03-25 03:00:00,255.68,9.6,85.06,252.63,6.4,12.0,9.2,40.7,7.8,AHU-A-01,normal
R02659,BLD-A,综合教学楼A,teaching,2026-03-25 06:00:00,252.45,9.47,83.36,264.65,7.5,11.7,11.1,47.9,42.7,AHU-A-01,normal
R02660,BLD-A,综合教学楼A,teaching,2026-03-25 09:00:00,306.94,10.07,101.88,288.15,6.2,11.8,14.1,50.6,56.5,AHU-A-01,normal
R02661,BLD-A,综合教学楼A,teaching,2026-03-25 12:00:00,299.44,10.16,99.61,312.29,6.6,12.6,16.7,46.2,56.0,AHU-A-01,normal
R02662,BLD-A,综合教学楼A,teaching,2026-03-25 15:00:00,280.55,9.89,92.7,299.15,6.2,12.0,17.0,58.8,70.0,AHU-A-01,normal
R02663,BLD-A,综合教学楼A,teaching,2026-03-25 18:00:00,252.18,9.65,83.68,255.61,7.4,12.5,13.8,53.0,92.2,AHU-A-01,normal
R02664,BLD-A,综合教学楼A,teaching,2026-03-25 21:00:00,237.97,9.39,78.73,247.74,6.2,12.6,10.6,42.0,3.7,AHU-A-01,normal
R02665,BLD-B,行政办公楼B,office,2026-03-25 00:00:00,218.18,7.62,71.55,214.56,6.3,12.7,10.2,47.8,6.6,CH-B-02,normal
R02666,BLD-B,行政办公楼B,office,2026-03-25 03:00:00,230.72,7.7,75.87,234.19,7.0,11.7,8.2,44.4,6.1,CH-B-02,normal
R02667,BLD-B,行政办公楼B,office,2026-03-25 06:00:00,242.71,7.77,79.68,242.8,7.0,11.5,9.3,47.2,47.0,CH-B-02,normal
R02668,BLD-B,行政办公楼B,office,2026-03-25 09:00:00,277.54,8.15,91.26,288.93,6.3,11.3,14.2,48.5,52.2,CH-B-02,normal
R02669,BLD-B,行政办公楼B,office,2026-03-25 12:00:00,278.86,8.27,92.01,287.62,6.3,11.2,15.8,58.6,66.2,CH-B-02,normal
R02670,BLD-B,行政办公楼B,office,2026-03-25 15:00:00,270.78,8.3,89.43,267.01,7.0,12.7,18.7,47.9,84.8,CH-B-02,normal
R02671,BLD-B,行政办公楼B,office,2026-03-25 18:00:00,261.0,7.56,77.74,204.62,7.0,12.1,16.0,55.2,90.5,CH-B-02,abnormal
R02672,BLD-B,行政办公楼B,office,2026-03-25 21:00:00,207.34,7.48,67.67,206.35,6.4,11.6,10.8,52.4,7.7,CH-B-02,normal
R02673,BLD-C,图书信息楼C,library,2026-03-25 00:00:00,399.12,8.89,117.18,294.73,6.5,12.2,9.5,48.4,7.9,CT-C-03,abnormal
R02674,BLD-C,图书信息楼C,library,2026-03-25 03:00:00,317.87,8.91,102.15,330.01,6.5,11.6,8.6,44.4,9.0,CT-C-03,normal
R02675,BLD-C,图书信息楼C,library,2026-03-25 06:00:00,310.44,8.68,98.7,313.65,6.1,11.5,9.4,45.3,47.9,CT-C-03,normal
R02676,BLD-C,图书信息楼C,library,2026-03-25 09:00:00,378.44,9.27,121.12,380.45,7.0,11.6,13.0,47.4,66.0,CT-C-03,normal
R02677,BLD-C,图书信息楼C,library,2026-03-25 12:00:00,358.55,9.26,114.73,358.84,6.2,12.4,16.1,52.7,81.4,CT-C-03,normal
R02678,BLD-C,图书信息楼C,library,2026-03-25 15:00:00,343.8,9.21,109.86,336.17,6.3,11.4,17.8,50.7,93.0,CT-C-03,normal
R02679,BLD-C,图书信息楼C,library,2026-03-25 18:00:00,284.84,8.76,90.79,276.39,6.3,11.1,15.9,49.8,95,CT-C-03,normal
R02680,BLD-C,图书信息楼C,library,2026-03-25 21:00:00,282.31,8.55,89.79,262.24,7.0,12.6,10.3,52.2,10.4,CT-C-03,normal
R02681,BLD-D,科研实验楼D,lab,2026-03-25 00:00:00,345.38,11.12,114.59,348.89,6.3,12.6,11.1,42.3,11.4,FCU-D-04,normal
R02682,BLD-D,科研实验楼D,lab,2026-03-25 03:00:00,382.48,11.38,127.62,360.41,7.2,11.7,7.9,46.2,11.4,FCU-D-04,normal
R02683,BLD-D,科研实验楼D,lab,2026-03-25 06:00:00,361.76,11.02,119.27,351.65,6.5,12.2,10.0,43.5,62.0,FCU-D-04,normal
R02684,BLD-D,科研实验楼D,lab,2026-03-25 09:00:00,448.27,11.99,149.43,453.51,6.2,12.0,15.0,51.3,79.0,FCU-D-04,normal
R02685,BLD-D,科研实验楼D,lab,2026-03-25 12:00:00,421.93,11.76,139.98,445.86,6.7,12.3,16.0,51.9,80.3,FCU-D-04,normal
R02686,BLD-D,科研实验楼D,lab,2026-03-25 15:00:00,406.0,11.72,134.59,412.85,6.1,11.5,17.8,48.7,95,FCU-D-04,normal
R02687,BLD-D,科研实验楼D,lab,2026-03-25 18:00:00,355.17,11.26,117.78,376.09,6.9,11.7,14.2,52.2,95,FCU-D-04,normal
R02688,BLD-D,科研实验楼D,lab,2026-03-25 21:00:00,335.61,11.05,111.19,350.46,7.0,11.1,12.1,51.0,11.9,FCU-D-04,normal
R02689,BLD-A,综合教学楼A,teaching,2026-03-26 00:00:00,248.48,9.55,82.54,251.19,6.4,12.7,10.2,47.9,5.9,AHU-A-01,normal
R02690,BLD-A,综合教学楼A,teaching,2026-03-26 03:00:00,236.84,9.31,78.17,233.87,6.8,12.6,9.6,50.6,5.7,AHU-A-01,normal
R02691,BLD-A,综合教学楼A,teaching,2026-03-26 06:00:00,261.72,9.53,86.57,272.37,6.4,12.3,9.8,44.7,49.9,AHU-A-01,normal
R02692,BLD-A,综合教学楼A,teaching,2026-03-26 09:00:00,309.05,10.17,102.85,308.96,6.8,12.6,15.1,54.7,54.0,AHU-A-01,normal
R02693,BLD-A,综合教学楼A,teaching,2026-03-26 12:00:00,303.34,10.32,101.28,300.43,6.8,12.7,17.9,51.1,66.8,AHU-A-01,normal
R02694,BLD-A,综合教学楼A,teaching,2026-03-26 15:00:00,300.84,10.29,100.38,301.66,6.9,12.3,18.7,47.8,67.1,AHU-A-01,normal
R02695,BLD-A,综合教学楼A,teaching,2026-03-26 18:00:00,332.89,9.91,101.6,263.8,6.4,11.9,15.4,56.6,90.1,AHU-A-01,abnormal
R02696,BLD-A,综合教学楼A,teaching,2026-03-26 21:00:00,255.66,9.76,85.38,241.29,6.5,12.0,11.5,48.4,3.4,AHU-A-01,normal
R02697,BLD-B,行政办公楼B,office,2026-03-26 00:00:00,303.6,7.88,91.74,237.24,7.2,11.3,9.6,53.7,9.1,CH-B-02,abnormal
R02698,BLD-B,行政办公楼B,office,2026-03-26 03:00:00,236.08,7.83,77.94,236.93,6.1,12.3,9.1,47.7,7.0,CH-B-02,normal
R02699,BLD-B,行政办公楼B,office,2026-03-26 06:00:00,226.45,7.63,73.98,235.0,6.2,11.1,11.0,48.7,53.5,CH-B-02,normal
R02700,BLD-B,行政办公楼B,office,2026-03-26 09:00:00,296.17,8.35,97.93,287.49,7.4,12.0,13.5,50.3,60.2,CH-B-02,normal
R02701,BLD-B,行政办公楼B,office,2026-03-26 12:00:00,238.45,7.85,77.64,247.19,7.3,12.0,18.1,57.8,72.8,CH-B-02,normal
R02702,BLD-B,行政办公楼B,office,2026-03-26 15:00:00,268.35,8.27,88.54,263.46,6.2,12.5,19.0,53.5,81.9,CH-B-02,normal
R02703,BLD-B,行政办公楼B,office,2026-03-26 18:00:00,219.72,7.81,72.23,206.4,7.2,11.5,16.1,48.4,95,CH-B-02,normal
R02704,BLD-B,行政办公楼B,office,2026-03-26 21:00:00,224.91,7.77,74.12,232.34,7.2,12.2,11.1,52.3,7.3,CH-B-02,normal
R02705,BLD-C,图书信息楼C,library,2026-03-26 00:00:00,312.22,8.89,100.28,287.92,6.4,12.0,9.4,40.9,10.7,CT-C-03,normal
R02706,BLD-C,图书信息楼C,library,2026-03-26 03:00:00,331.82,9.05,107.02,346.05,6.5,12.1,8.0,47.1,11.3,CT-C-03,normal
R02707,BLD-C,图书信息楼C,library,2026-03-26 06:00:00,309.14,8.71,98.39,279.89,6.8,12.5,10.2,51.3,47.8,CT-C-03,normal
R02708,BLD-C,图书信息楼C,library,2026-03-26 09:00:00,388.89,9.51,125.24,370.42,7.3,11.5,14.8,54.4,58.3,CT-C-03,normal
R02709,BLD-C,图书信息楼C,library,2026-03-26 12:00:00,337.43,9.12,107.55,334.79,7.2,11.8,17.6,47.3,74.2,CT-C-03,normal
R02710,BLD-C,图书信息楼C,library,2026-03-26 15:00:00,346.11,9.24,110.69,344.22,6.8,12.0,17.8,59.3,79.9,CT-C-03,normal
R02711,BLD-C,图书信息楼C,library,2026-03-26 18:00:00,288.06,8.76,91.82,286.09,6.9,11.9,15.3,48.1,95,CT-C-03,normal
R02712,BLD-C,图书信息楼C,library,2026-03-26 21:00:00,310.81,9.06,100.27,298.19,7.4,11.8,12.3,54.4,9.2,CT-C-03,normal
R02713,BLD-D,科研实验楼D,lab,2026-03-26 00:00:00,365.75,11.27,121.78,355.66,6.7,11.3,9.5,52.7,13.1,FCU-D-04,normal
R02714,BLD-D,科研实验楼D,lab,2026-03-26 03:00:00,381.56,11.44,127.47,380.49,7.0,11.0,8.8,41.6,10.5,FCU-D-04,normal
R02715,BLD-D,科研实验楼D,lab,2026-03-26 06:00:00,387.74,11.35,128.81,387.97,7.3,11.9,9.8,44.2,62.8,FCU-D-04,normal
R02716,BLD-D,科研实验楼D,lab,2026-03-26 09:00:00,459.03,12.02,153.1,490.52,6.4,11.9,13.9,49.0,64.6,FCU-D-04,normal
R02717,BLD-D,科研实验楼D,lab,2026-03-26 12:00:00,405.77,11.63,134.24,401.79,6.1,11.1,16.8,46.7,87.7,FCU-D-04,normal
R02718,BLD-D,科研实验楼D,lab,2026-03-26 15:00:00,524.11,11.79,159.03,379.2,6.8,12.5,19.3,60.8,95,FCU-D-04,abnormal
R02719,BLD-D,科研实验楼D,lab,2026-03-26 18:00:00,344.48,11.27,114.26,368.43,6.1,12.2,16.1,49.0,95,FCU-D-04,normal
R02720,BLD-D,科研实验楼D,lab,2026-03-26 21:00:00,330.19,10.91,109.0,313.92,6.6,11.7,11.2,55.6,9.0,FCU-D-04,normal
R02721,BLD-A,综合教学楼A,teaching,2026-03-27 00:00:00,310.02,9.52,94.07,239.59,6.7,11.9,11.4,43.4,6.2,AHU-A-01,abnormal
R02722,BLD-A,综合教学楼A,teaching,2026-03-27 03:00:00,252.58,9.57,83.96,257.05,6.9,11.0,9.5,51.8,7.6,AHU-A-01,normal
R02723,BLD-A,综合教学楼A,teaching,2026-03-27 06:00:00,256.29,9.51,84.73,269.54,6.9,12.2,10.8,52.1,49.5,AHU-A-01,normal
R02724,BLD-A,综合教学楼A,teaching,2026-03-27 09:00:00,297.33,9.85,98.15,288.24,6.9,11.8,13.1,50.2,57.2,AHU-A-01,normal
R02725,BLD-A,综合教学楼A,teaching,2026-03-27 12:00:00,285.3,9.95,94.41,294.28,7.2,12.4,16.8,59.2,56.0,AHU-A-01,normal
R02726,BLD-A,综合教学楼A,teaching,2026-03-27 15:00:00,302.91,10.32,101.14,304.48,7.3,10.9,18.4,48.8,73.3,AHU-A-01,normal
R02727,BLD-A,综合教学楼A,teaching,2026-03-27 18:00:00,252.42,9.85,84.18,265.26,7.1,12.5,16.4,58.9,92.7,AHU-A-01,normal
R02728,BLD-A,综合教学楼A,teaching,2026-03-27 21:00:00,248.65,9.68,82.88,244.35,6.3,11.9,12.1,53.2,3.2,AHU-A-01,normal
R02729,BLD-B,行政办公楼B,office,2026-03-27 00:00:00,205.75,7.44,67.04,201.54,7.1,12.7,10.4,48.2,7.7,CH-B-02,normal
R02730,BLD-B,行政办公楼B,office,2026-03-27 03:00:00,216.78,7.52,70.85,213.17,7.2,11.1,8.7,45.8,8.8,CH-B-02,normal
R02731,BLD-B,行政办公楼B,office,2026-03-27 06:00:00,238.75,7.82,78.51,252.76,6.3,12.5,11.3,50.6,42.0,CH-B-02,normal
R02732,BLD-B,行政办公楼B,office,2026-03-27 09:00:00,287.14,8.34,94.92,273.0,6.4,11.2,15.2,47.2,52.8,CH-B-02,normal
R02733,BLD-B,行政办公楼B,office,2026-03-27 12:00:00,255.29,7.97,83.48,265.9,7.3,12.1,16.2,54.5,64.1,CH-B-02,normal
R02734,BLD-B,行政办公楼B,office,2026-03-27 15:00:00,250.75,8.02,82.12,257.73,6.1,11.0,18.9,53.7,71.6,CH-B-02,normal
R02735,BLD-B,行政办公楼B,office,2026-03-27 18:00:00,224.14,7.86,73.8,225.63,6.2,11.6,15.8,56.8,86.9,CH-B-02,normal
R02736,BLD-B,行政办公楼B,office,2026-03-27 21:00:00,224.42,7.82,74.06,223.85,6.9,11.1,12.0,51.4,5.3,CH-B-02,normal
R02737,BLD-C,图书信息楼C,library,2026-03-27 00:00:00,283.61,8.59,90.3,272.31,6.9,12.3,10.6,51.9,9.7,CT-C-03,normal
R02738,BLD-C,图书信息楼C,library,2026-03-27 03:00:00,315.83,8.93,101.55,310.85,6.3,11.2,9.3,54.3,11.3,CT-C-03,normal
R02739,BLD-C,图书信息楼C,library,2026-03-27 06:00:00,328.85,8.92,105.33,309.84,6.4,12.6,9.8,45.0,49.6,CT-C-03,normal
R02740,BLD-C,图书信息楼C,library,2026-03-27 09:00:00,355.31,9.13,113.27,358.83,6.1,11.3,14.7,50.2,59.4,CT-C-03,normal
R02741,BLD-C,图书信息楼C,library,2026-03-27 12:00:00,352.59,9.26,112.81,340.64,6.2,11.7,17.0,55.5,71.9,CT-C-03,normal
R02742,BLD-C,图书信息楼C,library,2026-03-27 15:00:00,426.45,9.1,124.17,288.81,6.9,12.4,18.8,60.2,81.2,CT-C-03,abnormal
R02743,BLD-C,图书信息楼C,library,2026-03-27 18:00:00,320.95,9.15,103.42,316.45,6.3,12.7,14.7,50.1,91.4,CT-C-03,normal
R02744,BLD-C,图书信息楼C,library,2026-03-27 21:00:00,273.85,8.51,86.98,246.38,6.1,11.4,11.5,48.6,10.0,CT-C-03,normal
R02745,BLD-D,科研实验楼D,lab,2026-03-27 00:00:00,371.01,11.38,123.8,373.11,6.9,11.1,9.9,54.4,9.1,FCU-D-04,normal
R02746,BLD-D,科研实验楼D,lab,2026-03-27 03:00:00,331.91,10.83,109.37,313.44,6.8,11.6,9.9,47.3,9.8,FCU-D-04,normal
R02747,BLD-D,科研实验楼D,lab,2026-03-27 06:00:00,388.42,11.35,129.04,390.75,6.3,10.9,9.7,53.2,65.8,FCU-D-04,normal
R02748,BLD-D,科研实验楼D,lab,2026-03-27 09:00:00,421.75,11.68,139.67,437.48,7.2,12.8,15.1,57.5,78.4,FCU-D-04,normal
R02749,BLD-D,科研实验楼D,lab,2026-03-27 12:00:00,403.28,11.56,133.21,402.16,6.0,11.4,16.4,56.8,92.4,FCU-D-04,normal
R02750,BLD-D,科研实验楼D,lab,2026-03-27 15:00:00,387.35,11.48,127.68,400.8,6.4,12.4,17.7,60.1,95,FCU-D-04,normal
R02751,BLD-D,科研实验楼D,lab,2026-03-27 18:00:00,331.96,11.11,109.68,310.02,6.5,11.3,16.3,47.4,95,FCU-D-04,normal
R02752,BLD-D,科研实验楼D,lab,2026-03-27 21:00:00,359.56,11.35,119.9,385.29,7.1,12.0,11.5,44.0,12.7,FCU-D-04,normal
R02753,BLD-A,综合教学楼A,teaching,2026-03-28 00:00:00,227.79,9.38,75.98,220.01,6.9,11.3,10.0,52.2,3.1,AHU-A-01,normal
R02754,BLD-A,综合教学楼A,teaching,2026-03-28 03:00:00,226.28,9.28,75.27,241.45,6.7,11.0,8.8,45.1,2.0,AHU-A-01,normal
R02755,BLD-A,综合教学楼A,teaching,2026-03-28 06:00:00,243.92,9.53,81.36,262.59,6.2,12.7,10.9,51.7,19.4,AHU-A-01,normal
R02756,BLD-A,综合教学楼A,teaching,2026-03-28 09:00:00,259.19,9.64,85.83,243.38,6.2,12.0,15.3,52.3,26.4,AHU-A-01,normal
R02757,BLD-A,综合教学楼A,teaching,2026-03-28 12:00:00,275.6,10.01,92.1,263.25,7.2,11.9,16.6,53.1,40.9,AHU-A-01,normal
R02758,BLD-A,综合教学楼A,teaching,2026-03-28 15:00:00,261.65,9.89,87.19,265.5,6.6,11.8,18.3,50.8,43.7,AHU-A-01,normal
R02759,BLD-A,综合教学楼A,teaching,2026-03-28 18:00:00,228.68,9.56,76.34,219.34,6.7,12.8,15.3,58.4,50.5,AHU-A-01,normal
R02760,BLD-A,综合教学楼A,teaching,2026-03-28 21:00:00,209.1,9.19,69.4,196.4,7.1,11.7,12.5,46.5,3.1,AHU-A-01,normal
R02761,BLD-B,行政办公楼B,office,2026-03-28 00:00:00,204.78,7.62,67.71,191.86,6.4,12.5,10.9,55.3,3.2,CH-B-02,normal
R02762,BLD-B,行政办公楼B,office,2026-03-28 03:00:00,196.87,7.36,64.56,202.06,7.1,12.7,8.6,40.6,4.1,CH-B-02,normal
R02763,BLD-B,行政办公楼B,office,2026-03-28 06:00:00,218.74,7.72,72.29,226.02,6.2,11.3,11.7,45.0,29.5,CH-B-02,normal
R02764,BLD-B,行政办公楼B,office,2026-03-28 09:00:00,231.79,7.69,75.75,222.22,7.4,11.0,14.1,51.4,34.6,CH-B-02,normal
R02765,BLD-B,行政办公楼B,office,2026-03-28 12:00:00,221.43,7.69,72.36,212.39,6.3,12.3,16.7,59.2,39.7,CH-B-02,normal
R02766,BLD-B,行政办公楼B,office,2026-03-28 15:00:00,273.8,7.61,81.55,202.51,7.4,11.2,17.3,48.4,49.2,CH-B-02,abnormal
